model,task,return_code,status,first_verified,input_dfy,raw_task_directory,implementation_file_count,implementation_files,launcher_files,output_directory,copied_files
gpt-5.1-codex-max,Dafny_355,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_355.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_355-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_355-py/PrimeChecker.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_355-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_355-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_355,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_355/PrimeChecker.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_355/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_355/__main__.py
gpt-5.1-codex-max,Dafny_357,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_357.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_357-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_357-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_357-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_357,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_357/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_357/__main__.py
gpt-5.1-codex-max,Dafny_369_firstverified,3,TRUE_TRANSLATION_FAILURE,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_369_firstverified.dfy,,0,,,,
gpt-5.1-codex-max,Dafny_372,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_372.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_372-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_372-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_372-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_372,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_372/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_372/__main__.py
gpt-5.1-codex-max,Dafny_387,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_387.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_387-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_387-py/CountListsModule.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_387-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_387-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_387,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_387/CountListsModule.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_387/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_387/__main__.py
gpt-5.1-codex-max,Dafny_392,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_392.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_392-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_392-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_392-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_392,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_392/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_392/__main__.py
gpt-5.1-codex-max,Dafny_399_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_399_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_399_firstverified-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_399_firstverified-py/PowerLogs.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_399_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_399_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_399_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_399_firstverified/PowerLogs.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_399_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_399_firstverified/__main__.py
gpt-5.1-codex-max,Dafny_400,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_400.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_400-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_400-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_400-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_400,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_400/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_400/__main__.py
gpt-5.1-codex-max,Dafny_413,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_413.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_413-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_413-py/SelectionSort.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_413-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_413-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_413,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_413/SelectionSort.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_413/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_413/__main__.py
gpt-5.1-codex-max,Dafny_426_firstverified,3,TRUE_TRANSLATION_FAILURE,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_426_firstverified.dfy,,0,,,,
gpt-5.1-codex-max,Dafny_427_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_427_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_427_firstverified-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_427_firstverified-py/Mult.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_427_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_427_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_427_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_427_firstverified/Mult.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_427_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_427_firstverified/__main__.py
gpt-5.1-codex-max,Dafny_437,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_437.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_437-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_437-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_437-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_437,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_437/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_437/__main__.py
gpt-5.1-codex-max,Dafny_450_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_450_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_450_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_450_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_450_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_450_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_450_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_450_firstverified/__main__.py
gpt-5.1-codex-max,Dafny_452,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_452.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_452-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_452-py/FactorialModule.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_452-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_452-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_452,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_452/FactorialModule.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_452/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_452/__main__.py
gpt-5.1-codex-max,Dafny_458,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_458.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_458-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_458-py/FindMax.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_458-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_458-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_458,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_458/FindMax.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_458/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_458/__main__.py
gpt-5.1-codex-max,Dafny_459,3,TRUE_TRANSLATION_FAILURE,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_459.dfy,,0,,,,
gpt-5.1-codex-max,Dafny_465,3,TRUE_TRANSLATION_FAILURE,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_465.dfy,,0,,,,
gpt-5.1-codex-max,Dafny_471,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_471.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_471-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_471-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_471-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_471,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_471/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_471/__main__.py
gpt-5.1-codex-max,Dafny_475,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_475.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_475-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_475-py/Factorial.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_475-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_475-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_475,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_475/Factorial.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_475/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_475/__main__.py
gpt-5.1-codex-max,Dafny_481,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_481.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_481-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_481-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_481-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_481,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_481/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_481/__main__.py
gpt-5.1-codex-max,Dafny_484,3,TRUE_TRANSLATION_FAILURE,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_484.dfy,,0,,,,
gpt-5.1-codex-max,Dafny_488_firstverified,3,TRUE_TRANSLATION_FAILURE,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_488_firstverified.dfy,,0,,,,
gpt-5.1-codex-max,Dafny_500,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_500.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_500-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_500-py/IterativeMath.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_500-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_500-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_500,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_500/IterativeMath.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_500/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_500/__main__.py
gpt-5.1-codex-max,Dafny_501_firstverified,3,TRUE_TRANSLATION_FAILURE,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_501_firstverified.dfy,,0,,,,
gpt-5.1-codex-max,Dafny_502,3,TRUE_TRANSLATION_FAILURE,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_502.dfy,,0,,,,
gpt-5.1-codex-max,Dafny_503_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_503_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_503_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_503_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_503_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_503_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_503_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_503_firstverified/__main__.py
gpt-5.1-codex-max,Dafny_505_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_505_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_505_firstverified-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_505_firstverified-py/ComparisonProperties.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_505_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_505_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_505_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_505_firstverified/ComparisonProperties.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_505_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_505_firstverified/__main__.py
gpt-5.1-codex-max,Dafny_510,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_510.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_510-py,3,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_510-py/Implementation.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_510-py/Mod2.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_510-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_510-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_510,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_510/Implementation.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_510/Mod2.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_510/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_510/__main__.py
gpt-5.1-codex-max,Dafny_512,3,TRUE_TRANSLATION_FAILURE,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_512.dfy,,0,,,,
